question_id,question__title,question__title_slug,difficulty,paid_only,status,frequency,is_favor,frontend_question_id,total_acs,total_submitted,question__hide,is_new_question
2113,Find the Kth Largest Integer in the Array,find-the-kth-largest-integer-in-the-array,2,False,,0,False,1985,89588,190714,False,
2114,Minimum Number of Work Sessions to Finish the Tasks,minimum-number-of-work-sessions-to-finish-the-tasks,2,False,,0,False,1986,31453,92760,False,
2115,Number of Unique Good Subsequences,number-of-unique-good-subsequences,3,False,,0,False,1987,15414,29480,False,
2136,Find Cutoff Score for Each School,find-cutoff-score-for-each-school,2,True,,0,False,1988,13105,19595,False,
1979,Maximum Number of People That Can Be Caught in Tag,maximum-number-of-people-that-can-be-caught-in-tag,2,True,,0,False,1989,2542,5161,False,
2143,Count the Number of Experiments,count-the-number-of-experiments,2,True,,0,False,1990,8967,18341,False,
2102,Find the Middle Index in Array,find-the-middle-index-in-array,1,False,,0,False,1991,137118,200663,False,
2103,Find All Groups of Farmland,find-all-groups-of-farmland,2,False,,0,False,1992,137816,182582,False,
2104,Operations on Tree,operations-on-tree,2,False,,0,False,1993,21741,49474,False,
2105,The Number of Good Subsets,the-number-of-good-subsets,3,False,,0,False,1994,10006,27761,False,
2122,Count Special Quadruplets,count-special-quadruplets,1,False,,0,False,1995,55726,87657,False,
2123,The Number of Weak Characters in the Game,the-number-of-weak-characters-in-the-game,2,False,,0,False,1996,113128,255542,False,
2124,First Day Where You Have Been in All the Rooms,first-day-where-you-have-been-in-all-the-rooms,2,False,,0,False,1997,14600,36630,False,
2125,GCD Sort of an Array,gcd-sort-of-an-array,3,False,,0,False,1998,11865,25271,False,
2141,Smallest Greater Multiple Made of Two Digits,smallest-greater-multiple-made-of-two-digits,2,True,,0,False,1999,2430,5067,False,
2128,Reverse Prefix of Word,reverse-prefix-of-word,1,False,,0,False,2000,340038,393464,False,
2129,Number of Pairs of Interchangeable Rectangles,number-of-pairs-of-interchangeable-rectangles,2,False,,0,False,2001,51697,99979,False,
2130,Maximum Product of the Length of Two Palindromic Subsequences,maximum-product-of-the-length-of-two-palindromic-subsequences,2,False,,0,False,2002,36657,59528,False,
2131,Smallest Missing Genetic Value in Each Subtree,smallest-missing-genetic-value-in-each-subtree,3,False,,0,False,2003,10046,21470,False,
2152,The Number of Seniors and Juniors to Join the Company,the-number-of-seniors-and-juniors-to-join-the-company,3,True,,0,False,2004,10187,22431,False,
2153,Subtree Removal Game with Fibonacci Tree,subtree-removal-game-with-fibonacci-tree,3,True,,0,False,2005,798,1407,False,
2116,Count Number of Pairs With Absolute Difference K,count-number-of-pairs-with-absolute-difference-k,1,False,,0,False,2006,208268,244981,False,
2117,Find Original Array From Doubled Array,find-original-array-from-doubled-array,2,False,,0,False,2007,147600,364033,False,
2118,Maximum Earnings From Taxi,maximum-earnings-from-taxi,2,False,,0,False,2008,41833,92474,False,
2119,Minimum Number of Operations to Make Array Continuous,minimum-number-of-operations-to-make-array-continuous,3,False,,0,False,2009,82924,158893,False,
2158,The Number of Seniors and Juniors to Join the Company II,the-number-of-seniors-and-juniors-to-join-the-company-ii,3,True,,0,False,2010,6860,10561,False,
2137,Final Value of Variable After Performing Operations,final-value-of-variable-after-performing-operations,1,False,,0,False,2011,488976,545792,False,
2138,Sum of Beauty in the Array,sum-of-beauty-in-the-array,2,False,,0,False,2012,29778,59167,False,
2139,Detect Squares,detect-squares,2,False,,0,False,2013,94048,182553,False,
2140,Longest Subsequence Repeated k Times,longest-subsequence-repeated-k-times,3,False,,0,False,2014,70988,99181,False,
2142,Average Height of Buildings in Each Segment,average-height-of-buildings-in-each-segment,2,True,,0,False,2015,2539,4410,False,
2144,Maximum Difference Between Increasing Elements,maximum-difference-between-increasing-elements,1,False,,0,False,2016,261571,394859,False,
2145,Grid Game,grid-game,2,False,,0,False,2017,135955,223058,False,
2146,Check if Word Can Be Placed In Crossword,check-if-word-can-be-placed-in-crossword,2,False,,0,False,2018,26653,53147,False,
2147,The Score of Students Solving Math Expression,the-score-of-students-solving-math-expression,3,False,,0,False,2019,8522,25480,False,
2167,Number of Accounts That Did Not Stream,number-of-accounts-that-did-not-stream,2,True,,0,False,2020,12846,17811,False,
2075,Brightest Position on Street,brightest-position-on-street,2,True,,0,False,2021,8762,14412,False,
2132,Convert 1D Array Into 2D Array,convert-1d-array-into-2d-array,1,False,,0,False,2022,273836,381012,False,
2133,Number of Pairs of Strings With Concatenation Equal to Target,number-of-pairs-of-strings-with-concatenation-equal-to-target,2,False,,0,False,2023,57334,76523,False,
2134,Maximize the Confusion of an Exam,maximize-the-confusion-of-an-exam,2,False,,0,False,2024,130129,188895,False,
2135,Maximum Number of Ways to Partition an Array,maximum-number-of-ways-to-partition-an-array,3,False,,0,False,2025,12709,36534,False,
2172,Low-Quality Problems,low-quality-problems,1,True,,0,False,2026,14544,17199,False,
2154,Minimum Moves to Convert String,minimum-moves-to-convert-string,1,False,,0,False,2027,53274,93813,False,
2155,Find Missing Observations,find-missing-observations,2,False,,0,False,2028,171939,299634,False,
2156,Stone Game IX,stone-game-ix,2,False,,0,False,2029,10397,35756,False,
2157,Smallest K-Length Subsequence With Occurrences of a Letter,smallest-k-length-subsequence-with-occurrences-of-a-letter,3,False,,0,False,2030,10384,26591,False,
510,Count Subarrays With More Ones Than Zeros,count-subarrays-with-more-ones-than-zeros,2,True,,0,False,2031,4928,9579,False,
2159,Two Out of Three,two-out-of-three,1,False,,0,False,2032,92220,120186,False,
2160,Minimum Operations to Make a Uni-Value Grid,minimum-operations-to-make-a-uni-value-grid,2,False,,0,False,2033,138801,205654,False,
2161,Stock Price Fluctuation ,stock-price-fluctuation,2,False,,0,False,2034,87102,180258,False,
2162,Partition Array Into Two Arrays to Minimize Sum Difference,partition-array-into-two-arrays-to-minimize-sum-difference,3,False,,0,False,2035,46403,209937,False,
512,Maximum Alternating Subarray Sum,maximum-alternating-subarray-sum,2,True,,0,False,2036,4090,10247,False,
2148,Minimum Number of Moves to Seat Everyone,minimum-number-of-moves-to-seat-everyone,1,False,,0,False,2037,267022,305884,False,
2149,Remove Colored Pieces if Both Neighbors are the Same Color,remove-colored-pieces-if-both-neighbors-are-the-same-color,2,False,,0,False,2038,155701,247552,False,
2151,The Time When the Network Becomes Idle,the-time-when-the-network-becomes-idle,2,False,,0,False,2039,20468,37809,False,
2150,Kth Smallest Product of Two Sorted Arrays,kth-smallest-product-of-two-sorted-arrays,3,False,,0,False,2040,79847,162692,False,
2185,Accepted Candidates From the Interviews,accepted-candidates-from-the-interviews,2,True,,0,False,2041,14445,18368,False,
2168,Check if Numbers Are Ascending in a Sentence,check-if-numbers-are-ascending-in-a-sentence,1,False,,0,False,2042,77292,107294,False,
2169,Simple Bank System,simple-bank-system,2,False,,0,False,2043,55100,89884,False,
2170,Count Number of Maximum Bitwise-OR Subsets,count-number-of-maximum-bitwise-or-subsets,2,False,,0,False,2044,238074,265454,False,
2171,Second Minimum Time to Reach Destination,second-minimum-time-to-reach-destination,3,False,,0,False,2045,87915,140805,False,
1992,Sort Linked List Already Sorted Using Absolute Values,sort-linked-list-already-sorted-using-absolute-values,2,True,,0,False,2046,10515,15691,False,
2173,Number of Valid Words in a Sentence,number-of-valid-words-in-a-sentence,1,False,,0,False,2047,38403,127503,False,
2174,Next Greater Numerically Balanced Number,next-greater-numerically-balanced-number,2,False,,0,False,2048,16440,33406,False,
2175,Count Nodes With the Highest Score,count-nodes-with-the-highest-score,2,False,,0,False,2049,36546,71055,False,
2176,Parallel Courses III,parallel-courses-iii,3,False,,0,False,2050,99109,148419,False,
2194,The Category of Each Member in the Store,the-category-of-each-member-in-the-store,2,True,,0,False,2051,9960,14054,False,
2082,Minimum Cost to Separate Sentence Into Rows,minimum-cost-to-separate-sentence-into-rows,2,True,,0,False,2052,2308,4558,False,
2163,Kth Distinct String in an Array,kth-distinct-string-in-an-array,1,False,,0,False,2053,258167,314664,False,
2164,Two Best Non-Overlapping Events,two-best-non-overlapping-events,2,False,,0,False,2054,107897,177370,False,
2165,Plates Between Candles,plates-between-candles,2,False,,0,False,2055,71982,153792,False,
2166,Number of Valid Move Combinations On Chessboard,number-of-valid-move-combinations-on-chessboard,3,False,,0,False,2056,5130,10697,False,
2181,Smallest Index With Equal Value,smallest-index-with-equal-value,1,False,,0,False,2057,78649,108279,False,
2182,Find the Minimum and Maximum Number of Nodes Between Critical Points,find-the-minimum-and-maximum-number-of-nodes-between-critical-points,2,False,,0,False,2058,193024,277942,False,
2183,Minimum Operations to Convert Number,minimum-operations-to-convert-number,2,False,,0,False,2059,19997,39404,False,
2184,Check if an Original String Exists Given Two Encoded Strings,check-if-an-original-string-exists-given-two-encoded-strings,3,False,,0,False,2060,19066,44051,False,
2203,Number of Spaces Cleaning Robot Cleaned,number-of-spaces-cleaning-robot-cleaned,2,True,,0,False,2061,10334,16614,False,
2186,Count Vowel Substrings of a String,count-vowel-substrings-of-a-string,1,False,,0,False,2062,64220,89454,False,
2187,Vowels of All Substrings,vowels-of-all-substrings,2,False,,0,False,2063,38349,70041,False,
2188,Minimized Maximum of Products Distributed to Any Store,minimized-maximum-of-products-distributed-to-any-store,2,False,,0,False,2064,139266,222129,False,
2189,Maximum Path Quality of a Graph,maximum-path-quality-of-a-graph,3,False,,0,False,2065,27410,45739,False,
2208,Account Balance,account-balance,2,True,,0,False,2066,11854,14406,False,
2209,Number of Equal Count Substrings,number-of-equal-count-substrings,2,True,,0,False,2067,3622,8073,False,
2177,Check Whether Two Strings are Almost Equivalent,check-whether-two-strings-are-almost-equivalent,1,False,,0,False,2068,73666,115547,False,
2178,Walking Robot Simulation II,walking-robot-simulation-ii,2,False,,0,False,2069,15539,61767,False,
2179,Most Beautiful Item for Each Query,most-beautiful-item-for-each-query,2,False,,0,False,2070,125741,202578,False,
2180,Maximum Number of Tasks You Can Assign,maximum-number-of-tasks-you-can-assign,3,False,,0,False,2071,82659,163502,False,
2214,The Winner University,the-winner-university,1,True,,0,False,2072,13697,18158,False,
2195,Time Needed to Buy Tickets,time-needed-to-buy-tickets,1,False,,0,False,2073,260231,366777,False,
2196,Reverse Nodes in Even Length Groups,reverse-nodes-in-even-length-groups,2,False,,0,False,2074,37913,61531,False,
2197,Decode the Slanted Ciphertext,decode-the-slanted-ciphertext,2,False,,0,False,2075,16740,33985,False,
2198,Process Restricted Friend Requests,process-restricted-friend-requests,3,False,,0,False,2076,20890,36444,False,
2218,Paths in Maze That Lead to Same Room,paths-in-maze-that-lead-to-same-room,2,True,,0,False,2077,5864,10448,False,
2199,Two Furthest Houses With Different Colors,two-furthest-houses-with-different-colors,1,False,,0,False,2078,81559,124295,False,
1310,Watering Plants,watering-plants,2,False,,0,False,2079,62555,78206,False,
1294,Range Frequency Queries,range-frequency-queries,2,False,,0,False,2080,27984,69716,False,
2202,Sum of k-Mirror Numbers,sum-of-k-mirror-numbers,3,False,,0,False,2081,75247,117838,False,
2223,The Number of Rich Customers,the-number-of-rich-customers,1,True,,0,False,2082,28182,36380,False,
2225,Substrings That Begin and End With the Same Letter,substrings-that-begin-and-end-with-the-same-letter,2,True,,0,False,2083,13652,18370,False,
2224,Drop Type 1 Orders for Customers With Type 0 Orders,drop-type-1-orders-for-customers-with-type-0-orders,2,True,,0,False,2084,13487,15474,False,
2190,Count Common Words With One Occurrence,count-common-words-with-one-occurrence,1,False,,0,False,2085,98732,135997,False,
2191,Minimum Number of Food Buckets to Feed the Hamsters,minimum-number-of-food-buckets-to-feed-the-hamsters,2,False,,0,False,2086,26250,55670,False,
2192,Minimum Cost Homecoming of a Robot in a Grid,minimum-cost-homecoming-of-a-robot-in-a-grid,2,False,,0,False,2087,23584,45988,False,
2193,Count Fertile Pyramids in a Land,count-fertile-pyramids-in-a-land,3,False,,0,False,2088,11902,18138,False,
2210,Find Target Indices After Sorting Array,find-target-indices-after-sorting-array,1,False,,0,False,2089,244305,315649,False,
2211,K Radius Subarray Averages,k-radius-subarray-averages,2,False,,0,False,2090,171907,373960,False,
2212,Removing Minimum and Maximum From Array,removing-minimum-and-maximum-from-array,2,False,,0,False,2091,54129,97551,False,
2213,Find All People With Secret,find-all-people-with-secret,3,False,,0,False,2092,104793,231262,False,
2230,Minimum Cost to Reach City With Discounts,minimum-cost-to-reach-city-with-discounts,2,True,,0,False,2093,11453,19139,False,
2215,Finding 3-Digit Even Numbers,finding-3-digit-even-numbers,1,False,,0,False,2094,164458,208425,False,
2216,Delete the Middle Node of a Linked List,delete-the-middle-node-of-a-linked-list,2,False,,0,False,2095,755729,1270427,False,
2217,Step-By-Step Directions From a Binary Tree Node to Another,step-by-step-directions-from-a-binary-tree-node-to-another,2,False,,0,False,2096,221531,393187,False,
2201,Valid Arrangement of Pairs,valid-arrangement-of-pairs,3,False,,0,False,2097,77007,116208,False,
2242,Subsequence of Size K With the Largest Even Sum,subsequence-of-size-k-with-the-largest-even-sum,2,True,,0,False,2098,4301,12046,False,
2204,Find Subsequence of Length K With the Largest Sum,find-subsequence-of-length-k-with-the-largest-sum,1,False,,0,False,2099,167173,290752,False,
2205,Find Good Days to Rob the Bank,find-good-days-to-rob-the-bank,2,False,,0,False,2100,38576,76291,False,
2206,Detonate the Maximum Bombs,detonate-the-maximum-bombs,2,False,,0,False,2101,158693,321376,False,
2207,Sequentially Ordinal Rank Tracker,sequentially-ordinal-rank-tracker,3,False,,0,False,2102,18615,30190,False,
2226,Rings and Rods,rings-and-rods,1,False,,0,False,2103,89208,109780,False,
2227,Sum of Subarray Ranges,sum-of-subarray-ranges,2,False,,0,False,2104,171890,286412,False,
2228,Watering Plants II,watering-plants-ii,2,False,,0,False,2105,26040,53941,False,
2229,Maximum Fruits Harvested After at Most K Steps,maximum-fruits-harvested-after-at-most-k-steps,3,False,,0,False,2106,79703,129868,False,
2247,Number of Unique Flavors After Sharing K Candies,number-of-unique-flavors-after-sharing-k-candies,2,True,,0,False,2107,8984,14892,False,
2231,Find First Palindromic String in the Array,find-first-palindromic-string-in-the-array,1,False,,0,False,2108,346724,413063,False,
2232,Adding Spaces to a String,adding-spaces-to-a-string,2,False,,0,False,2109,211833,295539,False,
2233,Number of Smooth Descent Periods of a Stock,number-of-smooth-descent-periods-of-a-stock,2,False,,0,False,2110,43856,73920,False,
2234,Minimum Operations to Make the Array K-Increasing,minimum-operations-to-make-the-array-k-increasing,3,False,,0,False,2111,14822,37612,False,
2252,The Airport With the Most Traffic,the-airport-with-the-most-traffic,2,True,,0,False,2112,10918,15255,False,
2258,Elements in Array After Removing and Replacing Elements,elements-in-array-after-removing-and-replacing-elements,2,True,,0,False,2113,2288,3267,False,
2219,Maximum Number of Words Found in Sentences,maximum-number-of-words-found-in-sentences,1,False,,0,False,2114,361869,417821,False,
2220,Find All Possible Recipes from Given Supplies,find-all-possible-recipes-from-given-supplies,2,False,,0,False,2115,218870,387355,False,
2221,Check if a Parentheses String Can Be Valid,check-if-a-parentheses-string-can-be-valid,2,False,,0,False,2116,150050,334210,False,
2222,Abbreviating the Product of a Range,abbreviating-the-product-of-a-range,3,False,,0,False,2117,4205,17263,False,
2253,Build the Equation,build-the-equation,3,True,,0,False,2118,3413,6034,False,
2238,A Number After a Double Reversal,a-number-after-a-double-reversal,1,False,,0,False,2119,128092,157423,False,
2239,Execution of All Suffix Instructions Staying in a Grid,execution-of-all-suffix-instructions-staying-in-a-grid,2,False,,0,False,2120,35742,43782,False,
2240,Intervals Between Identical Elements,intervals-between-identical-elements,2,False,,0,False,2121,24490,54265,False,
2241,Recover the Original Array,recover-the-original-array,3,False,,0,False,2122,12767,31635,False,
2259,Minimum Operations to Remove Adjacent Ones in Matrix,minimum-operations-to-remove-adjacent-ones-in-matrix,3,True,,0,False,2123,1180,2834,False,
2243,Check if All A's Appears Before All B's,check-if-all-as-appears-before-all-bs,1,False,,0,False,2124,108449,149643,False,
2244,Number of Laser Beams in a Bank,number-of-laser-beams-in-a-bank,2,False,,0,False,2125,227980,266919,False,
2245,Destroying Asteroids,destroying-asteroids,2,False,,0,False,2126,60029,113841,False,
2246,Maximum Employees to Be Invited to a Meeting,maximum-employees-to-be-invited-to-a-meeting,3,False,,0,False,2127,85801,138330,False,
2268,Remove All Ones With Row and Column Flips,remove-all-ones-with-row-and-column-flips,2,True,,0,False,2128,34243,44955,False,
2235,Capitalize the Title,capitalize-the-title,1,False,,0,False,2129,83715,125309,False,
2236,Maximum Twin Sum of a Linked List,maximum-twin-sum-of-a-linked-list,2,False,,0,False,2130,434212,532579,False,
2237,Longest Palindrome by Concatenating Two Letter Words,longest-palindrome-by-concatenating-two-letter-words,2,False,,0,False,2131,230942,429839,False,
2200,Stamping the Grid,stamping-the-grid,3,False,,0,False,2132,8972,26631,False,
2254,Check if Every Row and Column Contains All Numbers,check-if-every-row-and-column-contains-all-numbers,1,False,,0,False,2133,100947,190135,False,
2255,Minimum Swaps to Group All 1's Together II,minimum-swaps-to-group-all-1s-together-ii,2,False,,0,False,2134,169296,258198,False,
2256,Count Words Obtained After Adding a Letter,count-words-obtained-after-adding-a-letter,2,False,,0,False,2135,39181,89833,False,
2257,Earliest Possible Day of Full Bloom,earliest-possible-day-of-full-bloom,3,False,,0,False,2136,60426,84901,False,
2273,Pour Water Between Buckets to Make Water Levels Equal,pour-water-between-buckets-to-make-water-levels-equal,2,True,,0,False,2137,3351,4997,False,
2260,Divide a String Into Groups of Size k,divide-a-string-into-groups-of-size-k,1,False,,0,False,2138,166242,215690,False,
1303,Minimum Moves to Reach Target Score,minimum-moves-to-reach-target-score,2,False,,0,False,2139,53104,102908,False,
2262,Solving Questions With Brainpower,solving-questions-with-brainpower,2,False,,0,False,2140,243511,403887,False,
2263,Maximum Running Time of N Computers,maximum-running-time-of-n-computers,3,False,,0,False,2141,65886,132214,False,
2281,The Number of Passengers in Each Bus I,the-number-of-passengers-in-each-bus-i,2,True,,0,False,2142,11124,22728,False,
2282,Choose Numbers From Two Arrays in Range,choose-numbers-from-two-arrays-in-range,3,True,,0,False,2143,1284,2460,False,
2248,Minimum Cost of Buying Candies With Discount,minimum-cost-of-buying-candies-with-discount,1,False,,0,False,2144,68665,110330,False,
2249,Count the Hidden Sequences,count-the-hidden-sequences,2,False,,0,False,2145,119152,210068,False,
2250,K Highest Ranked Items Within a Price Range,k-highest-ranked-items-within-a-price-range,2,False,,0,False,2146,19515,43124,False,
2251,Number of Ways to Divide a Long Corridor,number-of-ways-to-divide-a-long-corridor,3,False,,0,False,2147,72062,147768,False,
2269,Count Elements With Strictly Smaller and Greater Elements ,count-elements-with-strictly-smaller-and-greater-elements,1,False,,0,False,2148,71349,120382,False,
2271,Rearrange Array Elements by Sign,rearrange-array-elements-by-sign,2,False,,0,False,2149,651196,771016,False,
2270,Find All Lonely Numbers in the Array,find-all-lonely-numbers-in-the-array,2,False,,0,False,2150,61531,99433,False,
2272,Maximum Good People Based on Statements,maximum-good-people-based-on-statements,3,False,,0,False,2151,15806,30841,False,
2287,Minimum Number of Lines to Cover Points,minimum-number-of-lines-to-cover-points,2,True,,0,False,2152,2510,5848,False,
2296,The Number of Passengers in Each Bus II,the-number-of-passengers-in-each-bus-ii,3,True,,0,False,2153,3623,9070,False,
2274,Keep Multiplying Found Values by Two,keep-multiplying-found-values-by-two,1,False,,0,False,2154,123708,173493,False,
2261,All Divisions With the Highest Score of a Binary Array,all-divisions-with-the-highest-score-of-a-binary-array,2,False,,0,False,2155,33965,52578,False,
2275,Find Substring With Given Hash Value,find-substring-with-given-hash-value,3,False,,0,False,2156,15338,61176,False,
2276,Groups of Strings,groups-of-strings,3,False,,0,False,2157,11014,40964,False,
2297,Amount of New Area Painted Each Day,amount-of-new-area-painted-each-day,3,True,,0,False,2158,32230,58070,False,
2302,Order Two Columns Independently,order-two-columns-independently,2,True,,0,False,2159,9876,16161,False,
2264,Minimum Sum of Four Digit Number After Splitting Digits,minimum-sum-of-four-digit-number-after-splitting-digits,1,False,,0,False,2160,156320,181497,False,
2265,Partition Array According to Given Pivot,partition-array-according-to-given-pivot,2,False,,0,False,2161,278231,309569,False,
2266,Minimum Cost to Set Cooking Time,minimum-cost-to-set-cooking-time,2,False,,0,False,2162,18556,45160,False,
2267,Minimum Difference in Sums After Removal of Elements,minimum-difference-in-sums-after-removal-of-elements,3,False,,0,False,2163,78762,112520,False,
2283,Sort Even and Odd Indices Independently,sort-even-and-odd-indices-independently,1,False,,0,False,2164,80855,128804,False,
2284,Smallest Value of the Rearranged Number,smallest-value-of-the-rearranged-number,2,False,,0,False,2165,43777,82809,False,
2285,Design Bitset,design-bitset,2,False,,0,False,2166,26055,81619,False,
2286,Minimum Time to Remove All Cars Containing Illegal Goods,minimum-time-to-remove-all-cars-containing-illegal-goods,3,False,,0,False,2167,14340,34627,False,
2303,Unique Substrings With Equal Digit Frequency,unique-substrings-with-equal-digit-frequency,2,True,,0,False,2168,9288,14469,False,
2288,Count Operations to Obtain Zero,count-operations-to-obtain-zero,1,False,,0,False,2169,96133,128122,False,
2289,Minimum Operations to Make the Array Alternating,minimum-operations-to-make-the-array-alternating,2,False,,0,False,2170,27507,79202,False,
2290,Removing Minimum Number of Magic Beans,removing-minimum-number-of-magic-beans,2,False,,0,False,2171,32345,73826,False,
2291,Maximum AND Sum of Array,maximum-and-sum-of-array,3,False,,0,False,2172,16383,32725,False,
2313,Longest Winning Streak,longest-winning-streak,3,True,,0,False,2173,6744,12388,False,
2314,Remove All Ones With Row and Column Flips II,remove-all-ones-with-row-and-column-flips-ii,2,True,,0,False,2174,5378,8033,False,
2315,The Change in Global Rankings,the-change-in-global-rankings,2,True,,0,False,2175,8089,13320,False,
2277,Count Equal and Divisible Pairs in an Array,count-equal-and-divisible-pairs-in-an-array,1,False,,0,False,2176,220080,261865,False,
2278,Find Three Consecutive Integers That Sum to a Given Number,find-three-consecutive-integers-that-sum-to-a-given-number,2,False,,0,False,2177,58848,90854,False,
2279,Maximum Split of Positive Even Integers,maximum-split-of-positive-even-integers,2,False,,0,False,2178,52578,88417,False,
2280,Count Good Triplets in an Array,count-good-triplets-in-an-array,3,False,,0,False,2179,73746,111820,False,
2298,Count Integers With Even Digit Sum,count-integers-with-even-digit-sum,1,False,,0,False,2180,83243,120608,False,
2299,Merge Nodes in Between Zeros,merge-nodes-in-between-zeros,2,False,,0,False,2181,315732,352497,False,
2300,Construct String With Repeat Limit,construct-string-with-repeat-limit,2,False,,0,False,2182,124320,175361,False,
2301,Count Array Pairs Divisible by K,count-array-pairs-divisible-by-k,3,False,,0,False,2183,20997,69526,False,
2322,Number of Ways to Build Sturdy Brick Wall,number-of-ways-to-build-sturdy-brick-wall,2,True,,0,False,2184,9720,19700,False,
2292,Counting Words With a Given Prefix,counting-words-with-a-given-prefix,1,False,,0,False,2185,287779,340495,False,
2293,Minimum Number of Steps to Make Two Strings Anagram II,minimum-number-of-steps-to-make-two-strings-anagram-ii,2,False,,0,False,2186,50370,69118,False,
2294,Minimum Time to Complete Trips,minimum-time-to-complete-trips,2,False,,0,False,2187,138136,353276,False,
2295,Minimum Time to Finish the Race,minimum-time-to-finish-the-race,3,False,,0,False,2188,14099,33137,False,
1385,Number of Ways to Build House of Cards,number-of-ways-to-build-house-of-cards,2,True,,0,False,2189,3324,5340,False,
2312,Most Frequent Number Following Key In an Array,most-frequent-number-following-key-in-an-array,1,False,,0,False,2190,45853,77371,False,
1333,Sort the Jumbled Numbers,sort-the-jumbled-numbers,2,False,,0,False,2191,152328,253937,False,
1431,All Ancestors of a Node in a Directed Acyclic Graph,all-ancestors-of-a-node-in-a-directed-acyclic-graph,2,False,,0,False,2192,149868,241913,False,
1356,Minimum Number of Moves to Make Palindrome,minimum-number-of-moves-to-make-palindrome,3,False,,0,False,2193,30934,59318,False,
2304,Cells in a Range on an Excel Sheet,cells-in-a-range-on-an-excel-sheet,1,False,,0,False,2194,81330,96841,False,
2305,Append K Integers With Minimal Sum,append-k-integers-with-minimal-sum,2,False,,0,False,2195,38481,146682,False,
2306,Create Binary Tree From Descriptions,create-binary-tree-from-descriptions,2,False,,0,False,2196,162674,199261,False,
2307,Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,3,False,,0,False,2197,17091,42033,False,
1383,Number of Single Divisor Triplets,number-of-single-divisor-triplets,2,True,,0,False,2198,1443,2667,False,
2335,Finding the Topic of Each Post,finding-the-topic-of-each-post,3,True,,0,False,2199,4805,9562,False,
2320,Find All K-Distant Indices in an Array,find-all-k-distant-indices-in-an-array,1,False,,0,False,2200,170039,219614,False,
1312,Count Artifacts That Can Be Extracted,count-artifacts-that-can-be-extracted,2,False,,0,False,2201,22031,39005,False,
1346,Maximize the Topmost Element After K Moves,maximize-the-topmost-element-after-k-moves,2,False,,0,False,2202,34769,147323,False,
2321,Minimum Weighted Subgraph With the Required Paths,minimum-weighted-subgraph-with-the-required-paths,3,False,,0,False,2203,17410,44679,False,
1347,Distance to a Cycle in Undirected Graph,distance-to-a-cycle-in-undirected-graph,3,True,,0,False,2204,6301,8628,False,
2336,The Number of Users That Are Eligible for Discount,the-number-of-users-that-are-eligible-for-discount,1,True,,0,False,2205,7736,15285,False,
2308,Divide Array Into Equal Pairs,divide-array-into-equal-pairs,1,False,,0,False,2206,284469,358637,False,
2309,Maximize Number of Subsequences in a String,maximize-number-of-subsequences-in-a-string,2,False,,0,False,2207,22771,64417,False,
2310,Minimum Operations to Halve Array Sum,minimum-operations-to-halve-array-sum,2,False,,0,False,2208,46774,95201,False,
2311,Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,3,False,,0,False,2209,14957,39900,False,
2316,Count Hills and Valleys in an Array,count-hills-and-valleys-in-an-array,1,False,,0,False,2210,167978,242123,False,
2317,Count Collisions on a Road,count-collisions-on-a-road,2,False,,0,False,2211,35227,79074,False,
2318,Maximum Points in an Archery Competition,maximum-points-in-an-archery-competition,2,False,,0,False,2212,18249,35981,False,
2319,Longest Substring of One Repeating Character,longest-substring-of-one-repeating-character,3,False,,0,False,2213,5924,17767,False,
2354,Minimum Health to Beat Game,minimum-health-to-beat-game,2,True,,0,False,2214,39972,68022,False,
1392,Find the Difference of Two Arrays,find-the-difference-of-two-arrays,1,False,,0,False,2215,559516,690993,False,
1355,Minimum Deletions to Make Array Beautiful,minimum-deletions-to-make-array-beautiful,2,False,,0,False,2216,37473,76349,False,
1375,Find Palindrome With Fixed Length,find-palindrome-with-fixed-length,2,False,,0,False,2217,25927,69144,False,
1393,Maximum Value of K Coins From Piles,maximum-value-of-k-coins-from-piles,3,False,,0,False,2218,76609,126870,False,
2369,Maximum Sum Score of Array,maximum-sum-score-of-array,2,True,,0,False,2219,5344,8571,False,
2323,Minimum Bit Flips to Convert Number,minimum-bit-flips-to-convert-number,1,False,,0,False,2220,315824,360336,False,
2324,Find Triangular Sum of an Array,find-triangular-sum-of-an-array,2,False,,0,False,2221,105885,134241,False,
2325,Number of Ways to Select Buildings,number-of-ways-to-select-buildings,2,False,,0,False,2222,48309,95641,False,
2326,Sum of Scores of Built Strings,sum-of-scores-of-built-strings,3,False,,0,False,2223,10890,25541,False,
2345,Minimum Number of Operations to Convert Time,minimum-number-of-operations-to-convert-time,1,False,,0,False,2224,50923,77431,False,
1354,Find Players With Zero or One Losses,find-players-with-zero-or-one-losses,2,False,,0,False,2225,290314,400054,False,
1335,Maximum Candies Allocated to K Children,maximum-candies-allocated-to-k-children,2,False,,0,False,2226,187707,374984,False,
1433,Encrypt and Decrypt Strings,encrypt-and-decrypt-strings,3,False,,0,False,2227,15564,41987,False,
2370,Users With Two Purchases Within Seven Days,users-with-two-purchases-within-seven-days,2,True,,0,False,2228,10939,23611,False,
1416,Check if an Array Is Consecutive,check-if-an-array-is-consecutive,1,True,,0,False,2229,7322,11823,False,
